sex,education,marital_status,region,employment_status,employment_type,h19_pers_income1,h19_pers_income2,h19_pers_income4,h19_cin,h19_din,debt_financial,debt_private,debt_card,debt_lease,debt_credit,debt_other,housing_debt_balance,housing_tenure,age,total_debt
2.0,5.165696634045233,4.3372134638190705,2.1656966340452324,7.67442692763814,1.0,3610.096927950622,337.0509502077973,0.0,6587.798308526263,5950.089318312694,292.00617808416865,0.0,0.0,0.0,0.0,0.0,0.0,2.8343033659547676,21.651146144723718,292.00617808416865
2.0,7.0,2.4828047759570553,3.2585976120214726,1.7414023879785276,1.0,3939.5399764289095,1351.0317134425768,0.0,11199.129066836205,10014.033926508475,14313.676637000071,0.0,0.0,370.70119398926386,0.0,0.0,14313.676637000071,1.0,26.03439044808589,14684.377830989335
1.8011437222247042,6.801143722224704,5.0,1.5965688333258878,1.0,1.0,2950.571861112352,1440.0,0.0,7384.991472384097,7006.038516384632,11004.853149387269,0.0,0.0,0.0,0.0,0.0,6736.7689847152105,1.0,36.21601211114586,11004.853149387269
1.9353833201559139,7.0,1.2584667193763446,2.935383320155914,1.0,1.0,6560.240947026774,1440.0,0.0,33338.48441974952,31968.07835807919,21070.143225278494,0.0,187.07666403118276,64.61667984408615,0.0,0.0,16393.226624498926,1.0,35.41844988140323,21321.836569153762
1.9573667907129673,5.0426332092870325,5.0,3.0,1.9573667907129673,1.0,3677.3812332421667,1849.655204676396,0.0,10384.717211697716,9806.392453377273,28895.97496933964,0.0,0.0,0.0,0.0,0.0,8151.774225061837,1.0,22.298432465009228,28895.97496933964
2.0,7.371408567650141,3.514365729399437,1.3714085676501409,2.857042838250704,1.0,2418.1570118801524,1440.0,0.0,17579.762446874913,15504.157633902145,19485.634270600563,0.0,0.0,0.0,0.0,0.0,19485.634270600563,1.0,32.599859973550984,19485.634270600563
1.2658511366543135,8.0,3.936595453382746,3.0,1.2658511366543135,1.531702273308627,2515.807890268913,374.5394556321124,73.41488633456865,3977.615780537826,3599.9962078175295,11580.589249552357,0.0,0.0,0.0,0.0,0.0,9199.388352490736,1.0,34.26585113665431,11580.589249552357
2.0,7.0,3.584360493850032,3.0,6.876540740775049,1.0,3769.0,484.7900592601512,0.0,22453.87249876445,22128.93412839545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.370377777674854,0.0
1.5006661650213817,7.0,5.0,3.0,9.0,1.0,3769.0,1523.6112495585708,385.4857206034933,17494.0,14278.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,2.0,24.001332330042764,3000.0
2.0,6.467961443989239,5.0,2.7339807219946195,6.871845775956954,1.0,3649.557344175584,225.68152787498468,0.0,12232.71087584643,10410.901121920173,8995.972852772564,399.02891700807106,0.0,22935.92288797848,0.0,0.0,7719.080318346736,1.5320385560107614,23.20194216598386,32330.92465775911
2.0,6.0,1.0,2.149237777950176,1.1492377779501761,1.0,3873.6437533121284,1654.9024002482536,0.0,8629.076222204982,7619.638408925437,20061.78657782605,0.0,0.0,0.0,0.0,0.0,18530.414578136366,1.0,32.80609777639859,20061.78657782605
1.8728002373125503,7.0,1.0,4.0,1.0,1.0,4379.62336637549,1440.0,0.0,10930.0,9478.0,14178.0,0.0,0.0,0.0,0.0,0.0,14178.0,1.0,29.12719976268745,14178.0
1.1353396078595823,7.0,5.0,2.8646603921404177,8.593981176421252,1.0,3769.0,734.4371200134192,0.0,16355.798261879349,13234.71890192296,33567.56559041418,0.0,0.0,25436.112941472482,0.0,0.0,2898.4330419208163,1.8646603921404177,26.08271686287666,59003.67853188666
1.7565220315951326,7.0,5.0,1.4869559368097345,1.4869559368097345,1.0,3225.0606592830995,1177.0437941227433,0.0,7160.965025241998,6754.843370341396,10337.644123730457,0.0,275.86053820271457,0.0,0.0,0.0,6781.990575233334,1.4869559368097345,34.37391860030752,10613.504661933173
1.3482893520890316,5.651710647910968,5.0,1.3482893520890316,1.0,1.0,1879.862650170046,1440.0,0.0,7655.240657152202,7009.650046206168,11527.988846904875,0.0,1590.1739809027627,0.0,0.0,1097.1114590804495,12572.85690317197,1.0,25.865395831198715,14215.274286888089
1.0,5.189314072013734,5.0,1.5679422160412013,7.48548742389013,1.0,1239.9315403741937,1440.0,0.0,7870.812120265978,7172.88865322845,10613.546273231492,0.0,0.0,0.0,0.0,0.0,9810.685927986266,1.0,33.10685927986266,10613.546273231492
1.0,7.0,5.0,3.3859186888152637,9.0,1.0,3769.0,911.2913963230884,178.08358024357346,7370.943132810418,6763.13590931548,1375.1509863832746,0.0,0.0,0.0,0.0,493.48644188698717,1375.1509863832746,1.0,29.631024265783168,1868.6374282702618
2.0,5.0,1.561739073412217,2.859565231646946,1.8595652316469458,1.0,3390.668734056872,1560.3391324305724,0.0,6280.100858388794,5861.1756372340005,12610.651336765155,0.0,0.0,0.0,0.0,442.36952031212104,13031.955641824317,1.0,32.03391324305724,13053.020857077276
2.0,7.0,5.0,2.0,5.860850227772204,1.0,3324.02551978671,710.8724658341694,0.0,11859.16822117208,10375.866193839416,4860.978096594152,0.0,58.85905822927118,0.0,0.0,0.0,4860.978096594152,1.3923937215284745,24.961968607642373,4919.837154823423
2.0,7.0,1.0,3.9562221906489485,1.0,1.0,4062.4580161970894,1440.0,0.0,10963.665135390958,9511.665135390958,14266.518730507827,0.0,0.0,0.0,0.0,0.0,14227.11870209188,1.0437778093510517,29.175111237404206,14266.518730507827
1.8668549958219032,7.0,5.0,3.0,9.0,1.0,3769.0,319.17288060164594,0.0,24236.526239871193,17805.242599474823,55668.345201778684,0.0,0.0,0.0,0.0,0.0,29255.371558588984,1.0,23.266290008356194,55668.345201778684
2.0,6.102149529657538,5.0,2.102149529657538,1.0,1.0,4574.6136471127365,1440.0,0.0,13059.03252417041,10994.192520250688,14819.297482035816,0.0,0.0,30.64485889726143,0.0,0.0,14819.297482035816,1.0,27.408598118630152,14849.942340933076
2.0,6.02392356137767,1.0,2.6586921462074438,3.365231415170226,1.6586921462074435,3769.0,1492.6953716965954,0.0,13498.823223521893,11873.464248461565,22637.613997528806,0.0,184.4338009380842,0.0,0.0,0.0,22637.613997528806,1.0,31.73046283034045,22822.04779846689
1.0,6.0571688585867385,4.771324565653047,3.0,8.542649131306094,1.0,3770.772234616189,836.5880694955125,0.0,7969.138826919056,7501.127906312626,6664.69595469635,0.0,0.0,0.0,0.0,0.0,6664.69595469635,1.0571688585867383,20.800364020214335,6664.69595469635
1.808883461636328,6.0,1.7644661534546877,2.191116538363672,1.9555826918183596,1.0,2168.2196294217065,1440.0,0.0,7761.110402993443,6377.912356804365,39590.62749141124,0.0,0.0,0.0,0.0,0.0,39208.39441468389,1.0,36.19111653836367,39590.62749141124
1.0764168594380514,6.076416859438051,5.0,2.847166281123897,2.53491801606636,1.0,3769.0,2560.551996866686,32.0950809639816,10345.147838145494,9685.858567494472,68803.00631376237,0.0,0.0,2649.543305223437,0.0,0.0,13937.347152654456,1.0,26.54149884337169,71452.5496189858
1.0,6.720632286065284,1.0,2.2793677139347164,1.2793677139347164,1.0,3686.847919388558,1562.083690989471,0.0,5722.913819342222,5090.419972299752,12897.551408849424,0.0,0.0,0.0,0.0,0.0,12897.551408849424,1.2793677139347164,33.83810314180415,12897.551408849424
1.9303188848378237,7.0,5.0,3.0,3.0,1.0,3769.0,482.22979568518963,0.0,20455.08280327881,16978.133924153837,9441.808669097305,0.0,0.0,236.9157915513997,0.0,0.0,9441.808669097305,1.0,20.069681115162176,9678.724460648706
1.2530584328007845,7.0,5.0,2.7469415671992152,9.0,1.0,3769.0,274.6941567199215,0.0,6334.001367927615,5878.148172702054,1506.116865601569,0.0,1493.883134398431,0.0,0.0,0.0,0.0,3.0,25.228590970394507,3000.0
2.0,7.21882957621308,4.124681695147677,1.4376591524261615,2.7811704237869193,1.4376591524261615,1998.867819698841,670.0508584211495,0.0,7373.753112693301,6723.157715044567,10410.941478810653,0.0,0.0,0.0,0.0,0.0,9945.29260594673,1.0,33.437659152426164,10410.941478810653
2.0,6.8251321959287035,1.6994712162851848,3.0,7.60105756742963,1.0,3757.808460539437,680.8783797455925,0.0,7329.737224432687,6416.292746722742,3109.7425820585177,0.0,0.0,0.0,0.0,0.0,2284.610386129814,1.3497356081425924,36.60105756742963,3109.7425820585177
1.5045478965390182,6.504547896539018,5.0,1.9909042069219636,5.531835275773128,1.0,3769.0,1443.1299900331624,211.91011654638766,11651.375632340545,10390.990385599764,62096.761748612815,0.0,0.0,6288.657120581654,0.0,0.0,7983.756950728412,1.0,23.97271262076589,68385.41886919447
1.3863489098483155,7.0,5.0,2.6136510901516843,4.090791278786524,1.0,5150.328603931442,1061.3780683486507,0.0,6836.651452107227,5944.285695125384,18757.243863302698,0.0,0.0,0.0,0.0,0.0,18757.243863302698,1.6136510901516845,29.909208721213474,18757.243863302698
1.5498755675802403,7.450124432419759,5.0,2.0997511351604805,7.649626702740721,1.0,3769.0,703.1667394424779,0.0,5382.139774708837,5004.18457037995,15000.0,0.0,67.51866486296394,0.0,0.0,0.0,13900.24886483952,1.4501244324197597,27.201990918716156,15067.518664862964
1.0,7.226964694365364,1.9078587774614566,2.226964694365364,1.0,1.0,8041.623836261749,1440.0,0.0,11395.836869850944,9805.796209507173,12113.482347182682,0.0,0.0,0.0,0.0,0.0,12113.482347182682,2.0,32.31910591690391,12113.482347182682
2.0,7.0,1.0,3.0,2.7742635870980905,1.0,3769.0,861.0157259355196,0.0,10116.280482890052,9235.025465806151,30198.764523716465,0.0,0.0,0.0,0.0,0.0,30198.764523716465,1.8893909161288442,32.889390916128846,30198.764523716465
2.0,6.549380343270242,1.0,3.0,5.845662402891694,1.9012393134595158,3769.0,790.3717940378547,0.0,7145.365405275446,6586.552071074816,3237.5437603613036,0.0,0.0,0.0,0.0,0.0,2688.163417091062,1.0,36.19752137308097,3237.5437603613036
1.0,7.0,5.0,3.0,8.177216083192699,1.0,3769.0,1364.7740418919038,681.258688032109,17234.47044452707,14338.650928724652,3214.511521167618,0.0,0.0,0.0,0.0,0.0,2785.488478832382,1.8824594404561,23.235081119087802,3214.511521167618
1.105693479906274,6.894306520093726,1.0,3.0,1.0,1.0,3802.4309500378445,1440.0,0.0,7823.0,6959.0,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.0,34.0,6000.0
2.0,6.0117247289998685,1.0468989159994746,2.0117247289998685,1.0468989159994746,1.0,1783.7858936300695,1440.0,0.0,6903.079378806372,5455.300281246325,37947.398517638794,0.0,0.0,0.0,0.0,0.0,37923.94905963906,1.0,35.91792689700092,37947.398517638794
2.0,6.113453825112764,3.226907650225527,2.443273087443618,2.0,1.0,3769.0,2468.072295067658,0.0,7752.479420621273,7116.479420621273,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,1.0,29.113453825112764,20000.0
1.9521691796058946,8.0,1.1913232815764219,2.0478308203941054,2.3348157427587384,1.0,3769.0,2464.338359211789,0.0,6135.766659214048,5471.8556037795715,8079.399161854215,0.0,0.0,0.0,0.0,0.0,172.34262150866692,1.0,35.56952261645305,8079.399161854215
2.0,7.038021848237455,4.84791260705018,2.961978151762545,2.0,1.0,3769.0,443.6480661224008,0.0,5643.105851782547,5051.45575435175,8230.87475642301,0.0,0.0,0.0,0.0,0.0,6.881954530979339,2.92395630352509,23.494284027086913,8230.87475642301
1.2537927425181614,6.253792742518161,5.0,1.5075854850363228,9.0,1.0,3769.0,120.30341940145291,0.0,10034.449445307466,8953.986612056518,14031.694913165069,0.0,0.0,122460.01570045998,0.0,0.0,5223.45080237287,1.2537927425181614,21.74620725748184,136491.71061362504
1.0,6.659035534203681,5.0,2.3180710684073613,6.954213205222085,1.0,3769.0,2160.1169517618264,191.12030491906742,7959.802740461605,7252.901623536275,771.7306105525101,0.0,0.0,0.0,0.0,395.4213205222085,771.7306105525101,1.0,28.40964465796319,1167.1519310747187
2.0,7.0,1.79147776748965,2.8021305581275877,2.5829555349793,1.0,6216.30033284727,1313.363557201656,0.0,39368.90466006129,38232.04609428969,21085.539451131728,0.0,770.6554703600377,0.0,0.0,0.0,17074.88666049379,1.0,33.427697255658636,21856.194921491766
2.0,7.0,5.0,2.789264932094388,2.1053675339528057,1.0,3530.2371680629417,1290.783445918523,0.0,6404.510581243721,6295.1747776125685,10757.852986418877,0.0,0.0,0.0,0.0,0.0,10715.705972837755,1.0,24.948307805575254,10757.852986418877
2.0,6.928858265928904,5.0,2.0,9.0,1.0,3769.0,197.08318890308504,0.0,6091.773956988766,5908.834192833836,494.6643699446677,0.0,0.0,0.0,0.0,0.0,0.0,1.0711417340710967,22.857716531857807,494.6643699446677
1.5085792894475785,6.491420710552422,5.0,3.0,9.0,1.0,3769.0,398.62731368838746,0.0,19804.41800869601,17056.903951518383,10508.579289447578,0.0,0.0,0.0,0.0,0.0,9491.420710552422,1.0,22.474262131657266,10508.579289447578
1.6124047685172305,6.38759523148277,2.550380925931078,2.224809537034461,4.713166620379386,1.0,3769.0,1527.9107291637686,0.0,5184.110746896434,4227.646751340013,4310.076185186215,0.0,587.9085777765413,0.0,0.0,0.0,0.0,4.837214305551692,27.736452453689537,4897.984762962757
1.0,6.0,5.0,1.4619469366709557,2.5380530633290443,1.0,3769.0,3634.22655472743,0.0,7779.293765715008,7095.230043594338,0.0,0.0,392.6548961703124,0.0,0.0,0.0,0.0,1.0,36.385840810012866,392.6548961703124
1.0,6.0,5.0,1.991588408870274,2.0084115911297262,1.0,3769.0,3728.502736778909,0.0,7162.791092075001,6396.103300291238,0.0,0.0,842.8501475397329,0.0,0.0,0.0,0.0,1.0,37.97476522661082,842.8501475397329
2.0,6.97074995767067,1.0,3.0,8.79524970369469,1.0585000846586596,3769.0,537.5500253975979,0.0,6930.888271545629,6109.140297959131,3139.7860098204046,0.0,0.0,0.0,0.0,0.0,2169.036052149734,1.0,37.88299983068268,3139.7860098204046
1.0,7.0,5.0,3.0,2.942315389673193,1.0,3769.0,965.7684610326808,0.0,19911.44611788823,16550.27481410943,9638.814286752982,0.0,34.61076619608434,0.0,0.0,0.0,9651.50490102488,1.0,23.115369220653616,9673.425052949066
1.2161573232323262,7.0,5.0,3.0,2.216157323232326,1.0,3769.0,733.4235444444436,0.0,15389.755515151517,14843.28386969697,4430.512885101005,0.0,0.0,0.0,0.0,0.0,1569.4871148989953,1.0,24.135370707070695,4430.512885101005
1.0,6.6451586397431095,5.0,3.3548413602568905,6.161269117944877,1.0,3336.4483818468507,1440.0,760.6420362571262,9861.67359986982,8976.771741762377,10134.457338154883,0.0,0.0,0.0,0.0,0.0,7753.553508016312,1.0,23.06452408077067,10134.457338154883
2.0,5.412130930262771,1.0,3.0,1.5878690697372284,1.0,3791.2550702341896,1052.5942830431663,0.0,7857.684275114497,7395.786718814761,6029.393453486861,0.0,940.5905115795655,0.0,0.0,0.0,4471.540418683206,1.4121309302627716,28.709178372364946,6969.983965066427
1.0,5.450383956281075,5.0,3.0,7.3511518688432265,1.0,3769.0,1043.6621184726537,0.0,15049.213746458398,12322.552148563664,25284.479977737137,0.0,0.0,20931.335278637744,0.0,0.0,7832.915085007965,1.0,23.84731230603247,46215.81525637489
1.8305344564048398,7.0,5.0,2.83053445640484,2.6610689128096796,1.0,3604.78788825629,642.6869218513536,0.0,21245.223616769923,17370.909350419242,10077.86217438064,0.0,0.0,169.46554359516006,0.0,0.0,10077.86217438064,1.0,21.18625880516612,10247.3277179758
1.0687128325182678,5.1374256650365355,5.0,2.0,2.4809898276278743,1.0,3769.0,1291.3192410293993,0.0,33586.169530204716,31934.698826136588,1132.486009114326,0.0,0.0,68.71283251826776,0.0,0.0,1077.515743099712,1.0,22.862574334963465,1201.198841632594
1.4242968858848881,5.424296885884888,5.0,2.424296885884888,4.394375087079105,1.0,3729.276485126057,900.2943611544223,0.0,11817.15840253774,10668.476224050426,644.93126654503,0.0,1007.4804497014458,575.7031141151119,0.0,0.0,0.0,1.0,31.059843597611568,2228.1148303615873
2.0,6.082617663459269,1.0,3.0,2.5783236442148807,1.0,3769.0,2219.0673170242017,0.0,5670.257641154663,4995.077292346399,3917.382336540731,0.0,925.1353460201886,0.0,0.0,0.0,0.0,5.917382336540731,31.917382336540733,4842.51768256092
2.0,6.514657586573511,2.9413696537059537,3.0,1.4853424134264883,1.0,3252.798440666768,1527.3616344167679,0.0,8293.407007389125,7300.416859728129,23460.457357381532,0.0,0.0,0.0,0.0,0.0,16320.389256682867,1.0,30.66123345230863,23460.457357381532
1.8989008240062355,7.0,5.0,2.1010991759937645,8.191206592049884,1.0,3996.5742451619644,559.0771924738893,0.0,7893.533499100858,7074.975217757756,19761.84561505222,0.0,0.0,0.0,0.0,0.0,19761.84561505222,1.1010991759937645,25.808793407950116,19761.84561505222
1.0,5.217515075436062,5.0,2.782484924563938,1.0,1.0,4375.945238625709,1440.0,0.0,14048.47053778869,12813.521442314854,15859.255716348182,0.0,3912.42462281969,326.27261315409305,0.0,0.0,13358.425296228423,1.0,25.87006030174425,20097.952952321964
2.0,6.22784241754311,1.9113696701724399,2.77215758245689,1.45568483508622,1.0,3769.772157582457,1385.3178197896536,0.0,13776.34472142662,12729.30442778421,14123.946275143451,0.0,0.0,1772.15758245689,0.0,0.0,14123.946275143451,1.0,31.81020615439646,15896.103857600341
1.0,5.0,5.0,2.0,8.831935947191546,1.0,3769.0,37.0826993683562,0.0,5459.853279781497,4751.377671974076,0.0,24.009150401207535,0.0,0.0,0.0,0.0,0.0,1.048018300802415,25.144054902407245,24.009150401207535
2.0,7.0,2.3305984078142865,2.6673503980464286,3.661196815628573,1.0,5805.086064439653,1227.104254749714,0.0,43208.521860453344,42024.75979897351,20735.111034920716,0.0,1159.3614520341005,0.0,0.0,0.0,17398.359044688572,1.0,31.675555174603566,21894.472486954815
1.989572300602597,6.010427699397403,5.0,3.0,1.0834215951792245,1.0,3174.2670473378394,1426.391852286389,0.0,12211.00122286426,10740.757312931626,6.819715405901606,0.0,0.0,0.0,0.0,0.0,6.819715405901606,1.0,26.92700610421818,6.819715405901606
1.7445865153147806,6.25541348468522,2.021653938740878,2.0,3.043307877481756,1.0,2295.4632861920495,1164.153436539963,0.0,7829.064848614669,6539.5078248744685,37114.62570349398,0.0,0.0,0.0,0.0,0.0,37114.62570349398,1.0,33.190451668462586,37114.62570349398
1.7392867000800836,6.739286700080084,5.0,3.7392867000800836,6.914293600640668,1.0,3208.7271184720994,181.28559599039,0.0,13794.891895111981,12522.291398271618,29103.146248275487,0.0,0.0,0.0,0.0,0.0,6710.279247474653,1.0,22.34641969927925,29103.146248275487
2.0,5.138508612571719,5.0,2.0692543062858597,1.5540344502868795,1.0,3351.095183522351,347.32646194968765,0.0,11297.440808944204,9691.002413707587,8818.490899778324,1396.1185405712101,0.0,20277.01722514344,0.0,0.0,4350.911569950453,2.86149138742828,21.20776291885758,30491.626665492975
1.040173481924071,5.080346963848142,5.0,2.0,9.0,1.0,3769.0,36.82949192709208,0.0,5471.469987539861,4773.645749561948,20.086740962035492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.919653036151857,20.086740962035492
2.0,5.956510589151847,3.086978821696305,2.0,4.3477870620314665,1.0,1512.6035945369701,1440.0,0.0,6549.874276083345,6076.660162872701,11616.336631508455,0.0,0.0,0.0,0.0,1643.4958220858402,13181.570747780683,1.0,26.21731882948701,13259.832453594296
1.8958145973718818,7.0,5.0,1.208370805256236,2.7292978183968266,1.0,3769.0,300.7257005137982,0.0,11785.864060310114,11216.606640869379,2337.2356284617663,0.0,0.0,0.0,0.0,0.0,2307.673746748494,2.7916291947437637,25.374887584231292,2337.2356284617663
2.0,7.0,5.0,2.6444310068892567,6.744491475887601,1.0,3769.0,194.57772402755703,0.0,8261.854661958136,7347.589043420773,3056.6660301298243,0.0,0.0,0.0,0.0,0.0,3056.6660301298243,1.0,23.322215503444628,3056.6660301298243
1.0,5.874766429567173,5.0,3.6242992887015184,2.001868563462617,1.0,2347.6225501805516,1440.0,0.0,8768.06925630343,8193.52721362552,11386.736532551771,0.0,0.0,0.0,0.0,0.0,9125.233570432827,1.0,26.25233570432827,11386.736532551771
1.0,6.525663890093786,5.0,2.525663890093786,9.0,1.0,3769.0,221.15041648593208,0.0,15848.67449275469,13926.189358177902,5897.398921474207,0.0,1280.7074967467775,0.0,0.0,0.0,1802.4772176436127,1.0,22.37168054953107,7178.106418220984
1.113956634714317,6.8860433652856825,4.544173461142732,3.0,8.088346922285464,1.0,3769.113956634714,562.817068367174,0.0,17644.032673580314,13877.80013887355,16145.997030721925,0.0,0.0,227.91326942863432,0.0,0.0,6978.106330110963,1.0,25.25352298185749,16373.910300150557
2.0,7.027968994044921,5.0,2.5139844970224603,4.888124023820319,1.0,4264.481055129651,944.2641869629092,0.0,7470.60651067108,6581.7261381360295,19578.01872794456,0.0,0.0,0.0,0.0,0.0,19578.01872794456,1.0,27.02796899404492,19578.01872794456
2.0,4.3188112751223695,5.0,2.9202971812194076,4.760891543658223,1.0,3769.0,1392.9753369194505,0.0,9438.065502293552,8511.974325911173,5084.201255858841,0.0,1901.2543199898496,0.0,0.0,0.0,5084.201255858841,1.0,35.20297181219408,6985.45557584869
2.0,5.437695574497361,5.0,2.5207681418342127,6.916927432663149,1.0,3769.0,864.9217702010552,0.0,10491.882208360217,9094.324318308998,5316.491748625997,0.0,953.0056995566092,0.0,0.0,0.0,5316.491748625997,1.0,29.769985843844765,6269.497448182607
1.6164997268950834,6.0,2.534001092419666,2.6164997268950834,1.0,1.0,3658.784920799574,1440.0,0.0,14774.762265457979,13616.354252348943,16070.90147476655,0.0,0.0,1808.2498634475417,0.0,0.0,12465.998907580333,1.0,32.6989983613705,17879.15133821409
2.0,7.0,5.0,2.1566384369738083,9.0,1.0,3769.0,189.81850159670245,0.0,6154.5563784358055,5593.581785159378,2814.383452186037,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.626553747895233,2814.383452186037
1.0,6.912528748240061,5.0,2.912528748240061,8.693850618840214,1.0,3769.0,1419.0068995776146,1127.435697087516,10260.993062121399,9214.510990054343,9368.30614938116,0.0,28.865513080779863,0.0,0.0,0.0,7059.559024205166,1.0,22.043735625879968,9397.17166246194
1.889192037820193,6.110807962179807,4.556768151280772,2.8891920378201927,1.889192037820193,1.0,4193.172879224301,1466.6757611346059,0.0,11110.527376760521,10290.800210798694,11510.944379198894,0.0,0.0,0.0,0.0,0.0,10932.969554615769,1.110807962179807,25.886463697438458,11510.944379198894
1.4014684243156343,7.0,5.0,2.0,4.81027897020944,1.0,2582.111885417903,515.3245248148082,0.0,12022.635539517702,10737.225852174694,4568.880757255254,0.0,89.77973635265485,0.0,0.0,0.0,4568.880757255254,1.5985315756843657,27.788252605474923,4658.660493607908
2.0,5.095011698992304,5.0,3.0,2.0,1.0,3769.0,1891.4964903023085,0.0,10107.743864451191,9512.960073977685,28638.95554382924,0.0,0.0,0.0,0.0,0.0,8589.072533752289,1.0,22.285035096976912,28638.95554382924
2.0,6.624007110058688,3.4960284402347543,3.0,1.0,1.0,3858.6090096283338,1440.0,0.0,13416.068766107272,12418.342387200653,13520.138532364868,0.0,0.0,939.1879129002294,0.0,0.0,13520.138532364868,1.0,32.50397155976525,14459.326445265098
1.550091940458156,6.100183880916312,5.0,3.100183880916312,5.149356416792908,1.0,3769.0,191.00183880916313,0.0,8382.593748048845,7746.995194121397,2089.981611908369,0.0,67.4862089312766,0.0,0.0,0.0,2089.981611908369,1.0,23.100183880916312,2157.4678208396454
2.0,7.0,5.0,4.222694402740306,2.0,1.0,3769.0,1930.467458712903,0.0,17159.11816770645,15731.595017804846,13823.943933095275,0.0,0.0,1528.3680034253825,0.0,6113.47201370153,0.0,4.056736006850764,25.890777610961223,21465.783950222187
1.0,7.0,5.0,3.0,2.8363161985346985,1.0,3769.0,976.3683801465302,0.0,19858.976518274674,16738.211379997978,10077.650938066348,0.0,98.21028087918089,0.0,0.0,0.0,10113.661374388714,1.0,23.327367602930604,10175.861218945529
1.7262086924858935,7.0,3.904834769943574,2.2737913075141067,7.083460847401255,1.0,3769.0,868.4478268785266,0.0,54420.233231538135,53099.51260655304,19711.857399536675,0.0,2294.3858691293167,0.0,0.0,0.0,18342.900861966144,1.0,26.559286997683387,22006.243268665992
2.0,6.928317532848577,1.286729868605692,3.0,8.426540262788617,1.0,3764.4123221023087,585.9478697793091,0.0,7085.600717280267,6215.494081076669,3123.4662318688606,0.0,0.0,0.0,0.0,0.0,2195.148699020284,1.143364934302846,37.42654026278861,3123.4662318688606
2.0,7.0,2.2960708976545785,2.6759822755863554,9.0,1.0,3769.0,413.7221863923246,0.0,7338.195094910979,6490.418669525052,3271.0315506002125,0.0,0.0,0.0,0.0,0.0,2595.0492750138574,1.0,33.13973413379533,3271.0315506002125
1.5039521613201134,7.0,5.0,2.5039521613201137,6.02371296792068,1.0,3769.0,712.2157539429857,0.0,18373.440506254505,14585.4036674776,46459.68602013985,0.0,297.62870320793195,0.0,0.0,0.0,27086.86590002659,1.0,21.51185648396034,46757.31472334778
1.0127148899868934,6.987285110013106,1.050859559947574,2.0127148899868934,1.0127148899868934,1.0,7548.327401130172,1436.2363925638795,0.0,11816.76022933911,10210.034574485426,11996.948426403145,0.0,0.0,0.0,0.0,0.0,11996.948426403145,1.9872851100131066,32.974570220026216,11996.948426403145
2.0,6.00758459951053,1.0303383980421192,3.0,1.0606767960842385,1.0,3822.5904316264314,1430.064174641206,0.0,7812.654606267637,6951.5670924796805,5992.41540048947,0.0,0.0,0.0,0.0,0.0,5992.41540048947,2.0,33.908984805873644,5992.41540048947
1.6714549348946433,7.0,3.685819739578573,1.3285450651053567,1.0,1.0,4354.0287296093675,1440.0,0.0,6001.168288034641,5336.880991940962,12425.438177672062,0.0,0.0,671.4549348946432,0.0,0.0,0.0,2.6714549348946433,28.95690558594821,13096.893112566704
1.0,7.0,5.0,1.3169224773449448,6.781542658585385,1.0,3769.0,165.21227891255737,0.0,4252.689450814405,3289.3360698884308,4704.923256796516,0.0,0.0,0.0,0.0,0.0,0.0,2.3661550453101103,26.387682114864063,4704.923256796516
1.0,7.0,5.0,3.1207313400021617,9.0,1.0,3769.0,458.6367477190445,0.0,7648.594287017737,6938.955121578567,1234.8668788611435,0.0,0.0,0.0,0.0,566.6781501594033,1234.8668788611435,1.0,24.690238760030265,1801.545029020547
2.0,7.0,5.0,3.0,3.067452962334545,1.0,2869.4775554139756,1145.3879528673274,0.0,24389.42479632846,21560.364560665097,73738.46027194955,0.0,0.0,0.0,0.0,0.0,7530.955846923871,2.4831367594163636,28.190978657957274,73738.46027194955
1.5440165791827516,6.0,1.0,1.0,1.5440165791827516,1.0,4301.588635514546,1902.4140923053387,0.0,7597.0,6829.0,16182.0,0.0,220.0,0.0,0.0,0.0,13182.0,1.0,33.54401657918275,16402.0
1.636070763729825,7.0,5.0,1.363929236270175,2.0,1.0,3047.3283244762433,458.2931097826665,0.0,11879.212625532147,11215.830949639641,3066.884189608347,0.0,54.58938544052624,0.0,0.0,0.0,3045.8938544052626,2.6360707637298253,27.819646181350876,3121.4735750488726
2.0,5.4421267429074565,5.0,2.557873257092543,7.673619771277629,1.0,970.9862827028966,1295.866681812169,0.0,8330.274458720014,7588.927219177459,12023.30393389043,0.0,0.0,0.0,0.0,0.0,8663.344745414597,1.0,30.663190114361186,12023.30393389043
1.0,6.0,5.0,3.0,9.0,1.0,3769.0,484.3637496822796,0.0,3768.0837277169358,3508.6202991688106,9667.344925207797,0.0,0.0,0.0,0.0,0.0,0.0,1.0432054423988082,22.978397278800596,9667.344925207797
1.7481919059789974,7.0,5.0,3.2445757179369927,9.0,1.0,3769.0,408.12620756275413,0.0,3569.9310444144307,3153.6311488197157,5772.649477772697,0.0,0.0,0.0,0.0,0.0,0.0,1.503616188042005,21.0,5772.649477772697
