h19_pid,p19_wgc,sex,h19_g4,education,marital_status,region,employment_status,employment_type,h19_pers_income1,h19_pers_income2,h19_pers_income3,h19_pers_income4,h19_pers_income5,h19_cin,h19_din,debt_financial,debt_private,debt_card,debt_lease,debt_credit,debt_other,h1909_aq7,h1909_aq8,h1906_aq2,housing_debt_balance,h1906_10,housing_tenure,age,total_income,total_debt,annual_interest,annual_repayment,annual_debt_service,dsr_raw,dsr,debt_crisis
868702,,1,1990,7,5,3,9.0,,,1050.0,,0,,1578.0,1563.6,0,0,0,0,0,300,0.0,0.0,0.0,0.0,1.0,1,34,1050.0,300,0.0,0.0,0.0,0.0,0.0,0
869304,,2,1995,7,5,1,1.0,1.0,6478.0,,,0,,24699.0,20511.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,29,6478.0,0,0.0,0.0,0.0,0.0,0.0,0
869303,,2,1992,7,1,3,9.0,,,1030.0,,0,,8832.0,7812.0,31797,0,0,0,0,0,683.0,0.0,156.0,31797.0,1.0,1,32,1030.0,31797,683.0,156.0,839.0,0.8145631067961165,0.8145631067961165,1
869351,,1,1991,6,1,3,1.0,1.0,6096.0,,,0,,8832.0,7812.0,31797,0,0,0,0,0,683.0,0.0,156.0,31797.0,1.0,1,33,6096.0,31797,683.0,156.0,839.0,0.1376312335958005,0.1376312335958005,0
872051,,1,1989,6,1,3,1.0,1.0,7550.0,,,0,,13426.0,12190.0,18000,0,350,0,0,0,840.0,0.0,0.0,18000.0,1.0,2,35,7550.0,18350,840.0,0.0,840.0,0.11125827814569536,0.11125827814569536,0
875703,,2,1996,6,5,2,1.0,1.0,3864.0,,,0,,8669.0,8153.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,28,3864.0,0,0.0,0.0,0.0,0.0,0.0,0
879203,,1,2000,7,5,3,1.0,1.0,3020.0,,,0,,9620.0,8672.0,0,0,832,0,0,0,0.0,48.0,0.0,0.0,1.0,1,24,3020.0,832,48.0,0.0,48.0,0.015894039735099338,0.015894039735099338,0
879403,,2,1988,6,5,3,1.0,1.0,2880.0,,,0,,6060.0,5616.0,0,0,0,0,0,0,0.0,0.0,,,,5,36,2880.0,0,0.0,0.0,0.0,0.0,0.0,0
880003,,2,1988,7,5,3,1.0,1.0,2383.0,,,0,,16557.0,15225.0,1120,0,0,1150,0,0,0.0,0.0,0.0,0.0,1.0,1,36,2383.0,2270,0.0,0.0,0.0,0.0,0.0,0
880004,,1,1991,7,5,3,1.0,1.0,2975.0,,,0,,16557.0,15225.0,1120,0,0,1150,0,0,0.0,0.0,0.0,0.0,1.0,1,33,2975.0,2270,0.0,0.0,0.0,0.0,0.0,0
880103,,2,2004,5,5,3,2.0,1.0,,2688.0,,0,,5213.0,4949.0,0,0,0,0,0,0,0.0,0.0,,,,6,20,2688.0,0,0.0,0.0,0.0,0.0,0.0,0
880303,,1,1993,8,5,1,1.0,1.0,4600.0,,,0,,5500.0,4816.0,14008,0,0,0,0,0,230.0,366.0,0.0,10000.0,1.0,2,31,4600.0,14008,596.0,0.0,596.0,0.12956521739130436,0.12956521739130436,0
880304,,2,1996,7,5,1,1.0,1.0,1152.0,1896.0,,0,,3576.0,3288.0,0,0,0,0,0,0,0.0,0.0,,,,4,28,3048.0,0,0.0,0.0,0.0,0.0,0.0,0
880603,,1,2000,5,5,3,8.0,,928.0,,,0,,1488.0,1370.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,24,928.0,0,0.0,0.0,0.0,0.0,0.0,0
881951,,1,1986,7,1,4,1.0,1.0,5028.0,,,0,,5518.0,4618.0,0,0,0,0,0,0,0.0,0.0,,,,6,38,5028.0,0,0.0,0.0,0.0,0.0,0.0,0
882003,,1,1994,7,5,2,1.0,1.0,3234.0,,,0,,14595.0,12087.0,21238,0,0,0,2008,0,723.0,0.0,237.0,13538.0,1.0,1,30,3234.0,23246,723.0,237.0,960.0,0.29684601113172543,0.29684601113172543,0
882004,,1,1997,6,5,2,1.0,1.0,3204.0,,,0,,14595.0,12087.0,21238,0,0,0,2008,0,723.0,0.0,237.0,13538.0,1.0,1,27,3204.0,23246,723.0,237.0,960.0,0.299625468164794,0.299625468164794,0
882104,,2,1995,6,5,2,1.0,1.0,2760.0,,,0,,11204.0,10316.0,11569,0,0,0,0,4000,70.0,0.0,712.0,11569.0,1.0,1,29,2760.0,15569,70.0,712.0,782.0,0.2833333333333333,0.2833333333333333,0
882105,,2,1997,6,5,2,1.0,1.0,2640.0,,,0,,11204.0,10316.0,11569,0,0,0,0,4000,70.0,0.0,712.0,11569.0,1.0,1,27,2640.0,15569,70.0,712.0,782.0,0.2962121212121212,0.2962121212121212,0
882106,,2,2002,5,5,2,1.0,1.0,2760.0,,,0,,11204.0,10316.0,11569,0,0,0,0,4000,70.0,0.0,712.0,11569.0,1.0,1,22,2760.0,15569,70.0,712.0,782.0,0.2833333333333333,0.2833333333333333,0
882604,,1,1998,6,5,3,2.0,1.0,,3000.0,,0,,6187.0,5923.0,0,0,0,0,0,2000,0.0,0.0,,,,5,26,3000.0,2000,0.0,0.0,0.0,0.0,0.0,0
883004,,1,1986,7,1,2,2.0,3.0,,6000.0,,0,,9841.0,9481.0,10500,0,0,1000,0,0,0.0,310.0,,,,4,38,6000.0,11500,310.0,0.0,310.0,0.051666666666666666,0.051666666666666666,0
885903,,1,1998,7,5,3,9.0,,,,,716,,3258.0,3102.0,7100,0,0,0,0,0,192.0,0.0,0.0,7100.0,1.0,2,26,716.0,7100,192.0,0.0,192.0,0.2681564245810056,0.2681564245810056,0
885902,,1,1994,8,5,4,1.0,1.0,3500.0,,,0,,3530.0,3110.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,30,3500.0,0,0.0,0.0,0.0,0.0,0.0,0
887203,,2,2000,7,5,2,2.0,1.0,,1693.0,,0,,8451.0,7155.0,7955,0,0,0,0,0,24.0,0.0,792.0,7955.0,1.0,1,24,1693.0,7955,24.0,792.0,816.0,0.4819846426461902,0.4819846426461902,1
887804,,2,1992,5,1,3,2.0,1.0,,3000.0,,0,,7928.0,7244.0,5422,0,45,0,0,0,0.0,264.0,0.0,0.0,1.0,1,32,3000.0,5467,264.0,0.0,264.0,0.088,0.088,0
888602,,1,1989,5,5,3,3.0,1.0,,678.0,,0,,2766.0,2730.0,0,0,0,0,0,0,0.0,0.0,,,,4,35,678.0,0,0.0,0.0,0.0,0.0,0.0,0
888651,,1,1987,5,1,3,8.0,,,,3978.0,0,,4228.0,3832.0,5000,0,3267,0,0,0,0.0,0.0,0.0,0.0,1.0,3,37,3978.0,8267,0.0,0.0,0.0,0.0,0.0,0
889104,,2,2003,5,5,2,1.0,1.0,2580.0,,,0,,10530.0,9150.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,21,2580.0,0,0.0,0.0,0.0,0.0,0.0,0
889904,,1,1999,7,5,2,2.0,1.0,,1200.0,,0,,9125.0,8237.0,4000,0,0,0,0,0,0.0,360.0,,,,5,25,1200.0,4000,360.0,0.0,360.0,0.3,0.3,0
889903,,2,1997,7,1,2,1.0,1.0,5316.0,,,0,,9516.0,8388.0,1400,0,0,0,0,0,12.0,60.0,0.0,700.0,1.0,3,27,5316.0,1400,72.0,0.0,72.0,0.013544018058690745,0.013544018058690745,0
889951,,1,1992,7,1,2,1.0,1.0,3900.0,,,0,,9516.0,8388.0,1400,0,0,0,0,0,12.0,60.0,0.0,700.0,1.0,3,32,3900.0,1400,72.0,0.0,72.0,0.018461538461538463,0.018461538461538463,0
891204,,2,2003,5,5,1,1.0,1.0,3363.0,,,0,,8762.0,7718.0,0,0,0,1500,0,0,0.0,0.0,0.0,0.0,1.0,2,21,3363.0,1500,0.0,0.0,0.0,0.0,0.0,0
891603,,1,2002,8,5,1,9.0,,,1200.0,,0,,14753.0,13433.0,4305,0,0,20000,0,0,0.0,32.0,0.0,0.0,1.0,2,22,1200.0,24305,32.0,0.0,32.0,0.02666666666666667,0.02666666666666667,0
891803,,2,1997,6,5,1,2.0,1.0,,2930.0,,0,,11513.0,10229.0,6110,0,0,13000,0,0,0.0,420.0,0.0,0.0,1.0,3,27,2930.0,19110,420.0,0.0,420.0,0.14334470989761092,0.14334470989761092,0
894902,,2,1990,5,1,3,9.0,,,,,42,,5037.0,4233.0,18800,0,0,0,0,0,360.0,0.0,1200.0,18800.0,1.0,1,34,42.0,18800,360.0,1200.0,1560.0,37.142857142857146,5.0,1
895951,,1,1987,5,5,3,2.0,1.0,,2400.0,,0,,5801.0,5561.0,0,0,0,0,1520,0,0.0,0.0,0.0,0.0,1.0,3,37,2400.0,1520,0.0,0.0,0.0,0.0,0.0,0
896003,,1,1989,6,1,3,2.0,1.0,,6000.0,,0,,7218.0,7050.0,6000,0,700,0,0,0,120.0,150.0,24.0,3000.0,1.0,1,35,6000.0,6700,270.0,24.0,294.0,0.049,0.049,0
896704,,1,1998,6,5,1,2.0,2.0,,2640.0,,0,,7402.0,6814.0,0,0,0,15000,0,0,0.0,0.0,0.0,0.0,1.0,1,26,2640.0,15000,0.0,0.0,0.0,0.0,0.0,0
897603,,2,2001,6,5,3,9.0,,,168.0,,0,,9968.0,9296.0,1520,0,0,0,0,0,0.0,94.0,0.0,0.0,1.0,1,23,168.0,1520,94.0,0.0,94.0,0.5595238095238095,0.5595238095238095,1
898703,,2,2002,7,5,3,9.0,,,120.0,,0,,9495.0,8955.0,6500,0,0,0,0,0,132.0,0.0,384.0,6500.0,1.0,1,22,120.0,6500,132.0,384.0,516.0,4.3,4.3,1
900003,,2,2002,5,5,2,3.0,1.0,,1154.0,,0,,7466.0,7058.0,4775,0,0,1000,0,0,0.0,390.0,0.0,0.0,1.0,2,22,1154.0,5775,390.0,0.0,390.0,0.3379549393414211,0.3379549393414211,0
904051,,2,1990,6,5,3,9.0,,1536.0,,,0,,11227.0,10267.0,492,0,0,0,0,0,0.0,32.0,0.0,0.0,1.0,1,34,1536.0,492,32.0,0.0,32.0,0.020833333333333332,0.020833333333333332,0
904003,,2,1991,7,1,3,1.0,1.0,2310.0,,,0,,8821.0,8101.0,18000,0,0,0,0,0,204.0,320.0,0.0,10000.0,1.0,2,33,2310.0,18000,524.0,0.0,524.0,0.22683982683982684,0.22683982683982684,0
904052,,1,1987,7,1,3,1.0,1.0,4100.0,,,0,,8821.0,8101.0,18000,0,0,0,0,0,204.0,320.0,0.0,10000.0,1.0,2,37,4100.0,18000,524.0,0.0,524.0,0.1278048780487805,0.1278048780487805,0
905502,,1,2000,5,5,3,2.0,2.0,,2898.0,,0,,6340.0,5656.0,9615,0,0,0,0,0,215.0,0.0,385.0,9615.0,1.0,1,24,2898.0,9615,215.0,385.0,600.0,0.2070393374741201,0.2070393374741201,0
905602,,1,2004,5,5,3,2.0,1.0,,1800.0,,0,,9244.0,9218.8,2800,0,0,0,0,0,0.0,261.0,0.0,0.0,1.0,3,20,1800.0,2800,261.0,0.0,261.0,0.145,0.145,0
908802,,1,2001,7,5,2,9.0,,,552.0,,0,,5751.0,5613.0,5000,0,0,0,0,0,0.0,0.0,132.0,5000.0,1.0,1,23,552.0,5000,0.0,132.0,132.0,0.2391304347826087,0.2391304347826087,0
909602,,1,1995,5,5,2,9.0,,,400.0,,0,,2969.0,2941.4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,29,400.0,0,0.0,0.0,0.0,0.0,0.0,0
909603,,2,1996,5,5,3,9.0,,2723.0,,,0,,2863.0,2551.0,7958,0,0,0,0,0,86.0,170.0,0.0,5700.0,1.0,2,28,2723.0,7958,256.0,0.0,256.0,0.09401395519647447,0.09401395519647447,0
910903,,1,1996,7,5,2,9.0,,,700.0,,0,,3335.0,3297.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,28,700.0,0,0.0,0.0,0.0,0.0,0.0,0
911103,,2,1988,8,1,2,2.0,1.0,,2560.0,,0,,6253.0,5569.0,8000,0,0,0,0,0,196.0,0.0,8000.0,181.0,1.0,1,36,2560.0,8000,196.0,8000.0,8196.0,3.2015625,3.2015625,1
912703,,1,1995,7,5,1,3.0,1.0,2160.0,410.0,,0,,2804.0,2564.0,7000,0,0,0,0,0,88.0,0.0,0.0,7000.0,1.0,2,29,2570.0,7000,88.0,0.0,88.0,0.034241245136186774,0.034241245136186774,0
914403,,2,1987,7,1,2,1.0,1.0,6239.0,,,0,,11991.0,7767.0,29000,0,0,0,0,0,0.0,1140.0,0.0,0.0,1.0,1,37,6239.0,29000,1140.0,0.0,1140.0,0.1827215899983972,0.1827215899983972,0
914451,,1,1987,7,1,2,1.0,1.0,4680.0,,,0,,11991.0,7767.0,29000,0,0,0,0,0,0.0,1140.0,0.0,0.0,1.0,1,37,4680.0,29000,1140.0,0.0,1140.0,0.24358974358974358,0.24358974358974358,0
914904,,1,1994,6,5,1,2.0,1.0,,2520.0,,0,,10158.0,9210.0,3000,0,0,0,0,2572,0.0,0.0,0.0,0.0,1.0,3,30,2520.0,5572,0.0,0.0,0.0,0.0,0.0,0
914905,,2,1997,6,5,1,2.0,1.0,,1200.0,,0,,10158.0,9210.0,3000,0,0,0,0,2572,0.0,0.0,0.0,0.0,1.0,3,27,1200.0,5572,0.0,0.0,0.0,0.0,0.0,0
914906,,2,1997,6,5,1,1.0,1.0,2880.0,,,0,,10158.0,9210.0,3000,0,0,0,0,2572,0.0,0.0,0.0,0.0,1.0,3,27,2880.0,5572,0.0,0.0,0.0,0.0,0.0,0
916003,,1,2004,5,5,5,9.0,,,324.0,,0,,5228.0,4700.0,0,0,0,0,0,0,0.0,0.0,,,,5,20,324.0,0,0.0,0.0,0.0,0.0,0.0,0
917804,,2,1994,5,5,2,9.0,,,,,147,,2304.0,2302.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,30,147.0,0,0.0,0.0,0.0,0.0,0.0,0
920302,,2,1992,7,5,2,2.0,1.0,,2760.0,,0,,4974.0,4710.0,0,0,0,300,0,0,0.0,0.0,0.0,0.0,1.0,1,32,2760.0,300,0.0,0.0,0.0,0.0,0.0,0
920604,,1,1989,6,5,1,3.0,1.0,,3552.0,,0,,8317.0,7705.0,0,0,0,0,0,0,150.0,0.0,6409.0,0.0,1.0,1,35,3552.0,0,150.0,6409.0,6559.0,1.8465653153153154,1.8465653153153154,1
920651,,1,1986,7,1,3,1.0,1.0,8565.0,,,0,,10103.0,8207.0,17940,0,0,0,0,0,360.0,0.0,60.0,17940.0,1.0,1,38,8565.0,17940,360.0,60.0,420.0,0.04903677758318739,0.04903677758318739,0
920904,,1,1994,5,5,1,1.0,1.0,2938.0,,,0,,3038.0,2762.0,150,0,0,0,0,0,0.0,6.0,0.0,0.0,1.0,3,30,2938.0,150,6.0,0.0,6.0,0.0020422055820285907,0.0020422055820285907,0
920903,,2,1992,7,1,2,2.0,1.0,,2937.0,,0,,6913.0,5905.0,15912,0,2500,0,0,0,360.0,199.0,0.0,15000.0,1.0,2,32,2937.0,18412,559.0,0.0,559.0,0.19033026898195438,0.19033026898195438,0
920951,,1,1994,6,1,2,2.0,1.0,,3920.0,,0,,6913.0,5905.0,15912,0,2500,0,0,0,360.0,199.0,0.0,15000.0,1.0,2,30,3920.0,18412,559.0,0.0,559.0,0.14260204081632652,0.14260204081632652,0
921303,,2,1988,5,1,4,2.0,1.0,,1920.0,,0,,7239.0,6651.0,0,0,60,0,0,0,0.0,0.0,0.0,0.0,1.0,1,36,1920.0,60,0.0,0.0,0.0,0.0,0.0,0
921703,,1,1991,7,5,2,1.0,1.0,1690.0,,,0,,7323.0,6879.0,3300,0,0,0,0,0,125.0,0.0,250.0,1300.0,1.0,1,33,1690.0,3300,125.0,250.0,375.0,0.22189349112426035,0.22189349112426035,0
922302,,1,1992,5,5,2,9.0,,,,,84,,4229.0,4193.0,0,0,0,0,0,0,0.0,0.0,,,,5,32,84.0,0,0.0,0.0,0.0,0.0,0.0,0
923204,,2,1995,6,5,3,2.0,1.0,,800.0,,0,,6600.0,6384.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,29,800.0,0,0.0,0.0,0.0,0.0,0.0,0
925103,,1,1991,7,5,2,9.0,,2794.0,,,0,,11859.0,10887.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,33,2794.0,0,0.0,0.0,0.0,0.0,0.0,0
925104,,1,1994,6,5,2,1.0,1.0,3546.0,,,0,,11859.0,10887.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,30,3546.0,0,0.0,0.0,0.0,0.0,0.0,0
925203,,1,1988,6,1,3,1.0,1.0,8000.0,,,0,,9958.0,7042.0,43000,0,0,0,0,0,1740.0,0.0,12.0,43000.0,1.0,1,36,8000.0,43000,1740.0,12.0,1752.0,0.219,0.219,0
925204,,2,1990,7,5,2,1.0,1.0,4208.0,,,0,,4208.0,3644.0,10000,0,0,0,0,0,480.0,0.0,0.0,10000.0,1.0,2,34,4208.0,10000,480.0,0.0,480.0,0.11406844106463879,0.11406844106463879,0
925303,,1,1995,6,5,2,9.0,,,,,664,,9339.0,8343.0,920,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,29,664.0,920,0.0,0.0,0.0,0.0,0.0,0
925304,,1,2000,6,5,2,9.0,,1840.0,,,0,,9339.0,8343.0,920,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,24,1840.0,920,0.0,0.0,0.0,0.0,0.0,0
928104,,2,1994,7,5,2,2.0,1.0,,3000.0,,0,,8018.0,7382.0,20000,0,0,0,0,0,440.0,0.0,1000.0,20000.0,1.0,1,30,3000.0,20000,440.0,1000.0,1440.0,0.48,0.48,1
928105,,2,1998,6,5,2,9.0,,,420.0,,0,,8018.0,7382.0,20000,0,0,0,0,0,440.0,0.0,1000.0,20000.0,1.0,1,26,420.0,20000,440.0,1000.0,1440.0,3.4285714285714284,3.4285714285714284,1
928403,,1,1986,7,1,3,2.0,1.0,,6644.0,,0,,11294.0,9662.0,9000,0,0,0,0,0,0.0,1080.0,,,,6,38,6644.0,9000,1080.0,0.0,1080.0,0.1625526791089705,0.1625526791089705,0
928704,,1,1986,6,5,2,2.0,1.0,,3730.0,,0,,7153.0,6385.0,0,0,850,0,0,0,0.0,3.0,15000.0,0.0,1.0,1,38,3730.0,850,3.0,15000.0,15003.0,4.022252010723861,4.022252010723861,1
929003,,1,1987,5,1,3,2.0,1.0,,2280.0,2611.0,0,,8359.0,8153.8,600,0,0,0,0,3807,0.0,55.0,972.0,3807.0,1.0,3,37,4891.0,4407,55.0,972.0,1027.0,0.2099775097117154,0.2099775097117154,0
929004,,2,1988,5,1,3,2.0,1.0,,2304.0,,0,,8359.0,8153.8,600,0,0,0,0,3807,0.0,55.0,972.0,3807.0,1.0,3,36,2304.0,4407,55.0,972.0,1027.0,0.4457465277777778,0.4457465277777778,1
931203,,1,1986,7,5,3,1.0,1.0,4404.0,,,0,,9001.0,8005.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,38,4404.0,0,0.0,0.0,0.0,0.0,0.0,0
933203,,1,2001,6,5,3,9.0,,,,,668,,2869.0,2693.8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,23,668.0,0,0.0,0.0,0.0,0.0,0.0,0
935202,,2,1991,6,5,2,2.0,1.0,,1800.0,,0,,2765.0,2765.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,33,1800.0,0,0.0,0.0,0.0,0.0,0.0,0
935803,,1,1998,7,5,3,1.0,1.0,1320.0,,,0,,8719.0,8215.0,0,0,0,25000,0,0,0.0,0.0,0.0,0.0,1.0,1,26,1320.0,25000,0.0,0.0,0.0,0.0,0.0,0
936803,,2,1993,6,5,2,1.0,1.0,1590.0,,,0,,4866.0,4662.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,31,1590.0,0,0.0,0.0,0.0,0.0,0.0,0
939202,,2,1999,5,5,2,9.0,,,600.0,,0,,1240.0,1240.0,10500,0,0,0,0,0,140.0,21.0,0.0,0.0,1.0,2,25,600.0,10500,161.0,0.0,161.0,0.2683333333333333,0.2683333333333333,0
939602,,2,1994,7,5,2,1.0,1.0,1802.0,440.0,,0,,4635.0,4359.0,6030,0,0,0,0,0,132.0,3.0,0.0,5500.0,1.0,3,30,2242.0,6030,135.0,0.0,135.0,0.06021409455842997,0.06021409455842997,0
939603,,2,1996,8,5,2,1.0,1.0,336.0,514.0,,0,,4635.0,4359.0,6030,0,0,0,0,0,132.0,3.0,0.0,5500.0,1.0,3,28,850.0,6030,135.0,0.0,135.0,0.1588235294117647,0.1588235294117647,0
939903,,1,1988,7,5,3,1.0,1.0,7070.0,,,0,,7570.0,6238.0,0,0,0,0,0,0,0.0,315.0,0.0,0.0,1.0,3,36,7070.0,0,315.0,0.0,315.0,0.04455445544554455,0.04455445544554455,0
940903,,1,1998,6,5,2,2.0,2.0,,2941.0,,0,,5843.0,5267.0,0,0,100,2500,0,0,0.0,0.0,0.0,0.0,1.0,1,26,2941.0,2600,0.0,0.0,0.0,0.0,0.0,0
941703,,2,2001,7,5,1,9.0,,,40.0,,0,,14467.0,13315.0,25000,0,0,0,0,1000,1450.0,0.0,818.0,25000.0,1.0,1,23,40.0,26000,1450.0,818.0,2268.0,56.7,5.0,1
943903,,2,1995,7,5,2,1.0,1.0,4185.0,,,0,,4381.0,3853.0,3000,0,0,0,0,0,0.0,209.0,0.0,0.0,1.0,3,29,4185.0,3000,209.0,0.0,209.0,0.04994026284348865,0.04994026284348865,0
943904,,1,1996,6,5,2,2.0,3.0,,5190.0,,0,,5251.0,5011.0,2300,0,1500,0,0,1000,0.0,420.0,0.0,0.0,1.0,3,28,5190.0,4800,420.0,0.0,420.0,0.08092485549132948,0.08092485549132948,0
947403,,2,1989,7,5,2,5.0,,,,4500.0,0,,11300.0,10784.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,35,4500.0,0,0.0,0.0,0.0,0.0,0.0,0
947404,,2,1991,7,5,2,1.0,1.0,2400.0,,,0,,11300.0,10784.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,33,2400.0,0,0.0,0.0,0.0,0.0,0.0,0
947601,,2,1985,7,1,2,2.0,3.0,,480.0,,0,,9456.0,8244.0,12258,0,0,0,0,0,378.0,0.0,342.0,12258.0,1.0,1,39,480.0,12258,378.0,342.0,720.0,1.5,1.5,1
948204,,1,1989,6,5,2,1.0,1.0,6170.0,,,0,,11818.0,10402.0,800,0,0,0,0,0,0.0,40.0,0.0,0.0,1.0,1,35,6170.0,800,40.0,0.0,40.0,0.006482982171799027,0.006482982171799027,0
949403,,1,1997,7,5,3,1.0,1.0,3342.0,,,0,,11314.0,10210.0,100,0,0,0,0,0,0.0,3.0,0.0,0.0,1.0,3,27,3342.0,100,3.0,0.0,3.0,0.0008976660682226212,0.0008976660682226212,0
955102,,1,1996,6,5,4,1.0,1.0,3999.0,,,0,,4289.0,3533.0,100,0,0,0,0,0,0.0,2.0,0.0,0.0,1.0,1,28,3999.0,100,2.0,0.0,2.0,0.0005001250312578145,0.0005001250312578145,0
955803,,1,1988,7,1,3,1.0,1.0,2618.0,,,0,,4503.0,3927.0,24000,0,0,0,0,0,348.0,0.0,0.0,24000.0,1.0,1,36,2618.0,24000,348.0,0.0,348.0,0.13292589763177998,0.13292589763177998,0
955851,,2,1991,7,1,3,2.0,1.0,,1596.0,,0,,4503.0,3927.0,24000,0,0,0,0,0,348.0,0.0,0.0,24000.0,1.0,1,33,1596.0,24000,348.0,0.0,348.0,0.21804511278195488,0.21804511278195488,0
957302,,1,1986,7,1,3,1.0,1.0,12492.0,,,0,,13141.0,10477.0,34000,0,0,0,0,0,1164.0,0.0,0.0,34000.0,1.0,1,38,12492.0,34000,1164.0,0.0,1164.0,0.09317963496637849,0.09317963496637849,0
959604,,2,1990,5,5,4,2.0,1.0,,1470.0,,0,,2010.0,1880.4,0,0,0,0,0,0,0.0,0.0,,,,5,34,1470.0,0,0.0,0.0,0.0,0.0,0.0,0
959902,,2,1997,5,5,2,1.0,1.0,2592.0,,,0,,5096.0,4856.0,8600,0,0,0,0,0,156.0,0.0,0.0,8600.0,1.0,2,27,2592.0,8600,156.0,0.0,156.0,0.06018518518518518,0.06018518518518518,0
963203,,2,1993,5,5,3,1.0,1.0,2684.0,,,0,,2744.0,2468.0,26,0,0,0,0,0,0.0,16.0,0.0,0.0,1.0,3,31,2684.0,26,16.0,0.0,16.0,0.005961251862891207,0.005961251862891207,0
963803,,2,2001,7,5,3,9.0,,,120.0,,0,,4378.0,4330.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,23,120.0,0,0.0,0.0,0.0,0.0,0.0,0
963804,,2,2003,7,5,3,9.0,,,120.0,,0,,4378.0,4330.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,21,120.0,0,0.0,0.0,0.0,0.0,0.0,0
965303,,2,1994,6,5,3,1.0,1.0,3800.0,,,0,,4060.0,3652.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,30,3800.0,0,0.0,0.0,0.0,0.0,0.0,0
965402,,2,1985,5,5,3,2.0,1.0,,3330.0,,0,,4155.0,3831.0,8900,0,0,0,0,0,249.0,0.0,100.0,8900.0,1.0,2,39,3330.0,8900,249.0,100.0,349.0,0.10480480480480481,0.10480480480480481,0
966703,,1,1999,7,5,3,2.0,1.0,,1060.0,,0,,19445.0,18221.0,13540,0,600,0,0,0,720.0,0.0,240.0,13760.0,1.0,1,25,1060.0,14140,720.0,240.0,960.0,0.9056603773584906,0.9056603773584906,1
966704,,1,2001,5,5,3,1.0,1.0,3840.0,,,0,,19445.0,18221.0,13540,0,600,0,0,0,720.0,0.0,240.0,13760.0,1.0,1,23,3840.0,14140,720.0,240.0,960.0,0.25,0.25,0
967501,,2,1985,6,5,3,6.0,,,,3160.0,0,,3320.0,3128.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,39,3160.0,0,0.0,0.0,0.0,0.0,0.0,0
972404,,2,1994,6,5,1,9.0,,,600.0,,0,,4699.0,4459.0,2000,0,0,45000,0,0,0.0,67.0,0.0,0.0,1.0,1,30,600.0,47000,67.0,0.0,67.0,0.11166666666666666,0.11166666666666666,0
972502,,2,1990,5,5,2,2.0,1.0,,1920.0,,0,,3496.0,3344.8,0,0,0,0,0,0,0.0,0.0,,,,5,34,1920.0,0,0.0,0.0,0.0,0.0,0.0,0
972903,,1,2004,7,5,3,9.0,,,150.0,,0,,16277.0,13865.0,7790,0,0,0,0,0,0.0,161.0,0.0,0.0,1.0,1,20,150.0,7790,161.0,0.0,161.0,1.0733333333333333,1.0733333333333333,1
973403,,1,1996,5,5,3,1.0,1.0,3090.0,,,0,,3166.0,2830.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3,28,3090.0,0,0.0,0.0,0.0,0.0,0.0,0
973402,,2,1994,6,5,3,2.0,1.0,,2400.0,,0,,2460.0,2220.0,6200,0,0,0,0,0,336.0,0.0,0.0,6200.0,1.0,1,30,2400.0,6200,336.0,0.0,336.0,0.14,0.14,0
976403,,2,1993,7,5,2,1.0,1.0,1298.0,,,0,,2838.0,2454.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1,31,1298.0,0,0.0,0.0,0.0,0.0,0.0,0
976903,,2,1996,7,5,3,1.0,1.0,4566.0,,,0,,11417.0,10997.0,11627,0,0,0,0,0,200.0,0.0,373.0,11627.0,1.0,1,28,4566.0,11627,200.0,373.0,573.0,0.12549277266754272,0.12549277266754272,0
